Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,source,is_attack,attack_type
53,17,22/02/2018 12:35:36,11.555486746054303,1.0986122886681098,1.0986122886681098,4.3694478524670215,4.709530201312334,3.6888794541139363,3.6888794541139363,3.6888794541139363,0.0,0.03767123287671233,4.02535169073515,4.02535169073515,0.0,7.497030241361036,3.6720800512254184,10.456893623837237,10.672267170709521,11.327499093222794,3.871201010907891,9.963029235244443,9.963029235244443,0.0,9.963029235244443,9.963029235244443,3.871201010907891,3.871201010907891,0.0,3.871201010907891,3.871201010907891,0.0,0,0,0,2.833213344056216,2.833213344056216,3.004038600505669,3.004038600505669,3.6888794541139363,0.03767123287671233,3.8372994592322094,2.2786571822549204,4.354141431184346,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.056123349401903,3.6888794541139363,4.02535169073515,0,0,0,0,0,0,1.0986122886681098,4.3694478524670215,1.0986122886681098,4.709530201312334,0.0,0.0,0.6931471805599453,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal
53,17,22/02/2018 05:00:11,5.707110264748875,0.6931471805599453,0.6931471805599453,3.5263605246161616,5.267858159063328,3.5263605246161616,3.5263605246161616,3.5263605246161616,0.0,0.13219178082191782,5.267858159063328,5.267858159063328,0.0,13.532264410013106,8.805025252619147,5.707110264748875,0.0,5.707110264748875,5.707110264748875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.1972245773362196,2.1972245773362196,8.11202803831706,8.11202803831706,3.5263605246161616,0.13219178082191782,4.4697322150926055,4.536634814156854,9.051852522433622,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.871373226762748,3.5263605246161616,5.267858159063328,0,0,0,0,0,0,0.6931471805599453,3.5263605246161616,0.6931471805599453,5.267858159063328,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal
3389,6,22/02/2018 05:28:33,14.741123700818893,2.1972245773362196,2.0794415416798357,7.046647277848756,7.366445148327599,6.519147287940395,0.0,4.973279507552487,5.4342880545791346,0.8034246575342465,0.0,5.424320492751579,430.0986044197,6.9870020130798185,1.9379251829690771,12.102071522939085,12.428371444663938,13.76769961420201,4.5217885770490405,14.741123700818893,12.795215929490931,12.956657802346532,14.088232534117399,11.92651746029,14.609937790401585,12.818180580370779,12.5824607513792,13.76769961420201,12.035130101507477,0.0,0,0,0,5.1298987149230735,5.003946305945459,1.42798993281647,1.3281406513843257,0.0,0.8034246575342465,5.144947631703849,5.769673960096536,11.533106411217641,0.0,0.0,0.0,1,0,0.0,0,0.0,0,5.209121787743384,4.973279507552487,5.424320492751579,0,0,0,0,0,0,2.1972245773362196,7.046647277848756,2.0794415416798357,7.366445148327599,0.1250152587890625,0.9590606689453125,1.791759469228055,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal
53,17,22/02/2018 05:13:37,5.940171252720432,0.6931471805599453,0.6931471805599453,3.7612001156935624,4.31748811353631,3.7612001156935624,3.7612001156935624,3.7612001156935624,0.0,0.050684931506849315,4.31748811353631,4.31748811353631,0.0,12.631567811224253,8.571311015488943,5.940171252720432,0.0,5.940171252720432,5.940171252720432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.1972245773362196,2.1972245773362196,7.878353281079477,7.878353281079477,3.7612001156935624,0.050684931506849315,3.9827920763169744,2.9691423035916094,5.835784921260351,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.382026634673881,3.7612001156935624,4.31748811353631,0,0,0,0,0,0,0.6931471805599453,3.7612001156935624,0.6931471805599453,4.31748811353631,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal
53,17,22/02/2018 02:53:01,9.556692215591841,0.6931471805599453,0.6931471805599453,3.7376696182833684,4.795790545596741,3.7376696182833684,3.7376696182833684,3.7376696182833684,0.0,0.0821917808219178,4.795790545596741,4.795790545596741,0.0,9.340381246027043,4.959080383540004,9.556692215591841,0.0,9.556692215591841,9.556692215591841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.1972245773362196,2.1972245773362196,4.272928061816358,4.272928061816358,3.7376696182833684,0.0821917808219178,4.224397690469811,3.841829512040224,7.640763992967197,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.624972813284271,3.7376696182833684,4.795790545596741,0,0,0,0,0,0,0.6931471805599453,3.7376696182833684,0.6931471805599453,4.795790545596741,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal
53,17,22/02/2018 02:00:05,11.419361759191913,1.0986122886681098,1.0986122886681098,4.23410650459726,4.61512051684126,3.5553480614894135,3.5553480614894135,3.5553480614894135,0.0,0.03424657534246575,3.9318256327243257,3.9318256327243257,0.0,7.520665677653251,3.804965595864308,10.320771431893755,10.30330746960156,10.995964391098154,0.6931471805599453,10.355677200817162,10.355677200817162,0.0,10.355677200817162,10.355677200817162,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0,0,0,2.833213344056216,2.833213344056216,3.1338342416556255,3.1338342416556255,3.5553480614894135,0.03424657534246575,3.7232808808312687,2.2786571822549204,4.354141431184346,0.0,0.0,0.0,0,0,0.0,0,0.0,1,3.9415818076696905,3.5553480614894135,3.9318256327243257,0,0,0,0,0,0,1.0986122886681098,4.23410650459726,1.0986122886681098,4.61512051684126,0.0,0.0,0.6931471805599453,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal
53,17,22/02/2018 12:32:21,5.638354669333745,0.6931471805599453,0.6931471805599453,3.6375861597263857,3.9889840465642745,3.6375861597263857,3.6375861597263857,3.6375861597263857,0.0,0.036301369863013695,3.9889840465642745,3.9889840465642745,0.0,12.68053373623156,8.874008125555893,5.638354669333745,0.0,5.638354669333745,5.638354669333745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.1972245773362196,2.1972245773362196,8.181000915602349,8.181000915602349,3.6375861597263857,0.036301369863013695,3.7689221617867035,2.326067637845232,4.458215773031042,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.1666652238017265,3.6375861597263857,3.9889840465642745,0,0,0,0,0,0,0.6931471805599453,3.6375861597263857,0.6931471805599453,3.9889840465642745,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal
445,6,22/02/2018 08:45:11,13.939652002691766,1.9459101490553132,1.791759469228055,7.282073658093465,5.82600010738045,6.98933526597456,0.0,5.4937470792948675,6.035811681029299,0.09931506849315068,0.0,4.22829253473184,69.7588704037,7.3670207877131775,2.371720452910372,11.637074858960228,11.801649449091986,12.495464505461927,4.219507705176107,13.880162822632805,12.27072865976516,11.6887721438106,12.49571529479459,4.430816798843313,13.939592822862355,12.55330111166047,10.393961814527003,12.71293241568425,12.492074557302166,0.0,0,0,0,4.890349128221754,4.727387818712341,1.8404756755198135,1.6894089379446857,0.0,0.7424657534246575,5.012300573415317,5.710569633125621,11.414517742730869,0.0,0.0,0.0,1,0,0.0,0,0.0,0,5.098757165370023,5.4937470792948675,4.22829253473184,0,0,0,0,0,0,1.9459101490553132,7.282073658093465,1.791759469228055,5.82600010738045,0.1250152587890625,0.003875732421875,1.6094379124341003,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal
80,6,22/02/2018 09:15:28,15.532313515643681,1.6094379124341003,1.6094379124341003,4.584967478670572,5.44673737166631,4.584967478670572,0.0,3.228826155721369,3.901972669574645,0.15821917808219177,0.0,4.073291153024268,115.5,4.093040073314631,0.8908156301660098,13.586404444425064,14.548505903284742,15.52298275464058,3.6888794541139363,10.853232402669228,9.754658797224206,10.295082900147102,10.847335083981154,4.634728988229636,15.53228423396897,14.433672304590408,14.982844556634205,15.532195126175068,5.272999558563747,0.0,0,0,0,4.532599493153256,4.532599493153256,0.5414857494058948,0.5414857494058948,0.0,0.15821917808219177,3.6228583530149554,4.39073373816755,8.756686793644477,0.0,0.0,0.0,1,0,0.0,0,0.0,1,3.7376696182833684,3.228826155721369,4.073291153024268,0,0,0,0,0,0,1.6094379124341003,4.584967478670572,1.6094379124341003,5.44673737166631,0.1250152587890625,0.002166748046875,0.6931471805599453,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal
80,6,22/02/2018 09:33:18,4.430816798843313,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.089858629866521,4.430816798843313,0.0,4.430816798843313,4.430816798843313,4.430816798843313,4.430816798843313,0.0,4.430816798843313,4.430816798843313,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.713572066704308,0.0,10.089858629866521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,1.0986122886681098,0.0,0.0,0.0,0.0042724609375,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal
80,6,22/02/2018 09:58:33,17.820789470987336,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03579023443766943,17.820789470987336,0.0,17.820789470987336,17.820789470987336,17.820789470987336,17.820789470987336,0.0,17.820789470987336,17.820789470987336,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.713572066704308,0.0,0.03579023443766943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,1.0986122886681098,0.0,0.0,0.0,0.0042724609375,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal
443,6,22/02/2018 09:57:06,18.573259400226394,2.772588722239781,2.772588722239781,7.077498053569231,8.514589805546123,6.282266746896006,0.0,4.381192953924887,4.960710034634344,0.9794520547945206,0.0,5.809342970316694,497.6376765709,3.9884082828867675,0.22916332558120447,15.205963810617472,16.5200448464861,17.87593184413679,0.6931471805599453,18.573259400226394,15.934202182215007,16.862423975351245,17.87621251773907,5.056245805348308,18.572725464947037,15.933668246995254,16.86274313077049,17.877006152281016,0.6931471805599453,0.0,0,0,0,5.746203190540153,5.746203190540153,0.12113182743328312,0.12113182743328312,0.0,0.9794520547945206,5.298478643864651,5.935711616627553,11.866136575899787,0.0,0.0,0.0,1,0,0.0,0,0.0,1,5.331107189371189,4.381192953924887,5.809342970316694,0,0,0,0,0,0,2.772588722239781,7.077498053569231,2.772588722239781,8.514589805546123,0.1250152587890625,0.0027618408203125,2.1972245773362196,20,12.342424432101856,12.37172793663022,12.889464901143974,11.039989540746648,17.87563212892349,10.109718440472433,17.87593184413679,17.87533232385405,Benign,Thursday,False,Normal
